Smiles,IC50_nM
Cc1cc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cnc1F,1.0
O[C@@H]1CCC[C@@H](C1)n1cc2cc(C(=O)Nc3cnn4cccnc34)c(OC3CC3)cc2n1,1.0
CC(=O)N1Cc2ccc(Nc3cc(ncc3C(=O)NC[C@@H](F)C(C)(C)O)-c3ccc4cc(cnn34)C#N)cc2C1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(CN2CCCC2=O)cc1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(CN2CCOC2=O)cc1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)Nc1cc(ncc1C(=O)NCCCS(C)(=O)=O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)Nc1cc(ncc1C(=O)N[C@H]1CC[C@@H](CC1)NC(=O)C1CC1)-c1ccc2cc(cnn12)C#N,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC[C@H](F)[C@@H](N)C2)c(n1)C(F)(F)F,1.0
CC(C)Oc1cc2nc(cn2cc1C(=O)Nc1cccn(C2CC2)c1=O)C12CC(C1)OC2,1.0
CC(C)(O)CCc1cn(nn1)-c1cnc(cc1N[C@@H]1CCC[C@@H]1F)-n1ncc2cc(cnc12)C#N,1.0
CCOC(=O)N[C@H]1CC[C@@H](CC1)n1cc(nn1)-c1cnc(cc1NC(C)C)-n1ncc2cc(cnc12)C#N,1.0
CC(C)Nc1cc(ncc1-c1cc(CCC(C)(C)O)no1)-n1ncc2cc(cnc12)C#N,1.0
CC(C)Nc1cc(ncc1-c1cc(on1)C1CCCCN1S(C)(=O)=O)-n1ncc2cc(cnc12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3n2)cc1NC1CCOCC1,1.0
CC(C)Nc1cc(Nc2ccn3ncc(F)c3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O,1.0
C[C@H](O)C(=O)N1CCC(CC1)N1CC(C1)n1cc(NC(=O)c2cccc(n2)-c2cnn(CC(F)F)c2)c(n1)C(F)F,1.0
CC(C)Nc1cc(ncc1-n1cc(CCC(C)(C)O)nn1)-n1ncc2cc(C#N)c(N)nc12,1.0
CN(C)C1CCC(CC1)Nc1ncnc2ccc(cc12)C(=C\N)\C=N,1.0
Oc1cncc(c1)-c1cc2c(N[C@H]3CC[C@@H](CC3)N3CCOCC3)ncnc2cc1F,1.0
Oc1cc(cnc1Cl)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,1.0
Nc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,1.0
CNc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,1.0
CN(C)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cncc(O)c1,1.0
COC1CN(C1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cncc(O)c1,1.0
CN(C1CC1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cncc(O)c1,1.0
Nc1cncc(c1)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c2c1,1.0
CC(C)Nc1cc(ncc1-c1cn(CCC(C)(C)O)nn1)-n1ncc2cc(cnc12)C#N,1.0
CC(C)Nc1cc(ncc1-c1cn(CCc2ccncc2)nn1)-n1ncc2cc(cnc12)C#N,1.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C1CCOCC1)-n1ncc2cc(cnc12)C#N,1.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(n1)C(F)F,1.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1,1.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2ccc3ccc(nn23)N2CC3CCC(C2)N3)c(n1)C(F)F,1.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2csc3ncc(nc23)N2CCC[C@@H](N)C2)c(n1)C(F)(F)F,1.0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2csc3ncc(nc23)N2C[C@H]3CC[C@@H]2CN3)c(n1)C(F)F,1.0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1cnc2scc(C(=O)Nc3ccsc3Br)c2n1,1.0
CC(C)Nc1cc(ncc1-c1cn(nn1)C1CCCN(C1)C(C)=O)-n1ncc2cc(cnc12)C#N,1.0
Cc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)[nH+]2)cc(C)n1,1.0
CC(C)Nc1cc(ncc1-c1cc(no1)C1CCCN(C1)C(C)=O)-n1ncc2cc(cnc12)C#N,1.0
COc1cc(Nc2ncc(-c3nc(C)cs3)c(N[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)C(C)(C)O)n2)ccn1,1.0
CC(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(n1)C(N)=O,1.0
N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cn(CCO)nc3C(N)=O)c2n1,1.0
CCn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(n1)C(N)=O,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC(F)C1)-n1ccc2cc(cnc12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NCC1CCCC1F,1.0
CC(C)(F)Cn1cc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2cnc3cc(cnn23)C#N)cn1,1.0
CCOC(=O)Cn1cc(nn1)-c1cnc(cc1NC(C)C)-n1ccc2cncnc12,1.0
CN1CCN(CC1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cncc(O)c1,1.0
CCOc1cc2c(OC[C@H]3NC(=O)[C@@H](F)[C@H]3C)nccc2cc1C(N)=O,1.0
CS(=O)N1CCN(CC1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cnc(F)c(O)c1,1.0
C[C@H]1CN(C[C@@H](C)O1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cnc(F)c(N)c1,1.0
N[C@H]1CCCC[C@H]1Nc1ncc2ccc(C(=O)Nc3ccsc3C#N)n2n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(n1)C#N,1.0
CC(C)Oc1nc2nc(cn2cc1C(=O)Nc1cccn([C@H]2C[C@@H]2C)c1=O)C12CC(C)(C1)OC2,1.0
CC(C)Oc1cc2nc(cn2cc1C(=O)Nc1cccn([C@@H]2C[C@H]2F)c1=O)C12CC(C)(C1)OC2,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Br)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCCCNC4)nn23)c(n1)C(F)F,1.0
Cn1cc(NC(=O)c2ccc3cnc(NC4CCCCNC4)nn23)c(n1)C(F)F,1.0
Cn1cc(NC(=O)c2ccc3cnc(nn23)N2CCC[C@H](N)C2)c(n1)C#N,1.0
CC(C)Oc1nc2nc(cn2cc1C(=O)Nc1cccn([C@H]2C[C@@H]2F)c1=O)[C@@]12CC[C@@](C)(C1)OC2,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CNC[C@H](F)C4)nn23)c(n1)C(F)F,1.0
CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
COc1cc2nn(cc2cc1C(=O)Nc1cnc2cccnn12)[C@H]1CC[C@@]2(CCC(=O)N2C)CC1,1.0
CC(C)Oc1cc2c(OC[C@@H]3CC(F)C(=O)N3)nccc2cc1C(N)=O,1.0
CC(C)Oc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)nccc2cc1C(N)=O,1.0
COc1cc2c(OC[C@@H]3C[C@](C)(F)C(=O)N3)cccc2cc1C(N)=O,1.0
Cn1cc(NC(=O)c2ccc3cnc(nn23)N2CCC[C@@H](N)C2)c(n1)C#N,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(n1)C(F)F,1.0
N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cn(CC(F)(F)F)nc3C(F)(F)F)c2n1,1.0
CC(C)(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4N)nc23)c(n1)C(F)(F)F,1.0
C[C@@H]1CN(CCO1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cnc(F)c(N)c1,1.0
C[C@H]1CN(CCO1)[C@H]1CC[C@@H](CC1)Nc1ncnc2ccc(cc12)-c1cnc(F)c(N)c1,1.0
CNc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3C[C@H](C)O[C@H](C)C3)c2c1,1.0
CNc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCN(CC3)C(=O)C3CC3)c2c1,1.0
CNc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCO[C@H](C)C3)c2c1,1.0
CNc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCO[C@@H](C)C3)c2c1,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H](N)CC(F)(F)C2)c(n1)C(F)(F)F,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC2)c(n1)C(F)F,1.0
N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccccc3Cl)c2n1,1.0
N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccsc3Cl)c2n1,1.0
Cc1cncc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)c1,1.0
N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cscc3Cl)c2n1,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC(C2)N3)c(n1)C(F)F,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC[C@H](F)[C@H](N)C2)c(n1)C(F)(F)F,1.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCC(F)(F)C[C@H]4N)nc23)c(n1)C(F)F,1.0
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CC(F)(F)CC[C@H]4N)nc23)c(n1)C(F)F,1.0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H](N)C[C@@H](F)C2)c(n1)C(F)F,1.0
Nc1cc(cnc1F)-c1ccc2ncnc(N[C@H]3CC[C@@H](CC3)N3CCC(F)CC3)c2c1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnn(c1)C1CCNCC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(CN2CC(F)(F)C2)cc1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CNCCC1(F)F)-c1ccc2cc(cnn12)C#N,1.0
CCCc1nccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)n1,1.0
COc1nccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)n1,1.0
CN1CCOc2cc(Nc3cc(ncc3C(=O)NC[C@@H](F)C(C)(C)O)-c3ccc4cc(cnn34)C#N)ccc12,1.0
CN1CCOc2cc(Nc3cc(ncc3C(=O)NC[C@@H](F)C(C)(C)O)-c3ccc4cc(cnn34)C#N)cnc12,1.0
COC(=O)NC1(CC1)c1ccc(Nc2cc(ncc2C(=O)N[C@H]2CC[C@@H](CC2)NC(=O)C2CC2)-c2ccc3cc(cnn23)C#N)cc1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1COC1)-n1ccc2cc(cnc12)C#N,1.0
COC(=O)N1CCN(CC1)c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cn1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(nc1)N1CCN(CC1)C1COC1)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)NCC1CCCN1c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cn1,1.0
COCC1CCN(C1)c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cn1,1.0
COC(=O)NCC1CN(CCO1)c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cn1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CC2(C1)CCNC2)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)N1CCC2(CC(C2)Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)C1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CC2(C1)CCN(CC(F)(F)F)C2)-c1ccc2cc(cnn12)C#N,1.0
COCC1CCN1c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cn1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC[C@@H]1COCCN1)-c1ccc2cc(cnn12)C#N,1.0
CC1(C)CC1CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
Cn1ccnc1CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
Cn1cnc(CNC(=O)c2cnc(cc2NC23CCC(O)(CC2)CC3)-c2ccc3cc(cnn23)C#N)c1,1.0
CC(C)C(=O)NC[C@H]1C[C@@H](C1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
CNC(=O)[C@H](F)CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
CN(C)C(=O)[C@H](F)CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)C1(CC1)NC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
CC1(CC1)NC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)N[C@@H]1CCCNC1=O)-c1ccc2cc(cnn12)C#N,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)N[C@H]1CCNC1=O)-c1ccc2cc(cnn12)C#N,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)NC1(CF)CC1)-c1ccc2cc(cnn12)C#N,1.0
Cc1nc(no1)-c1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cc1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc2nccn2c1)-c1ccc2cc(cnn12)C#N,1.0
CCC(=O)c1cccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)c1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC12CC(CNC(=O)C3CC3(F)F)(C1)C2)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC2(CCC(=O)N2)CC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)N1CCOCC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnc2NC(=O)Cc2c1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1Cc2ccncc2C1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(nc1)N1CC(F)(F)C1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(nc1)C(C)(C)C#N)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(nc1)N1CC2(COC2)C1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnc(nc1)N1CC2(C1)CCOCC2)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@H](CN)C1)-c1ccc2cc(cnn12)C#N,1.0
COCc1nnc(NC[C@H]2C[C@@H](C2)Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)o1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@H](Cn2cc(nn2)C2CC2)C1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NCCc1ccc(F)cc1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@@H](C1)Oc1ccccc1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@H](CN2CCOC2=O)CC1)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)NCCC(C)(C)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@H](Cn2ccccc2=O)C1)-c1ccc2cc(cnn12)C#N,1.0
COc1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCNCC1,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)NC[C@H]1C[C@H](C1)NC(=O)C1CC1)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)N1CC[C@@H](CNC(=O)c2cnc(cc2NC23CCC(O)(CC2)CC3)-c2ccc3cc(cnn23)C#N)C1,1.0
COC(=O)NCCNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)N[C@H]1CC[C@@H](C1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnn(c1)-c1ccccn1)-c1ccc2cc(cnn12)C#N,1.0
COC(=O)NC1CC2(C1)CC(C2)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(cc1)-c1ccon1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@H](Cn2cncn2)C1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC12CCC(CC1)(CC2)N1CCOCC1)-c1ccc2cc(cnn12)C#N,1.0
COC1CN(C1)C(=O)CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
CC1(F)CN(C1)C(=O)CNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)NCC(=O)N1CCC(F)(F)C1)-c1ccc2cc(cnn12)C#N,1.0
CCOC(=O)CCNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
CNC(=O)CCNC(=O)c1cnc(cc1NC12CCC(O)(CC1)CC2)-c1ccc2cc(cnn12)C#N,1.0
OC12CCC(CC1)(CC2)Nc1cc(ncc1C(=O)NCCN1CCCC1=O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1C[C@H](COC(=O)NC2CC2)C1)-c1ccc2cc(cnn12)C#N,1.0
COCc1ccc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2ccc3cc(cnn23)C#N)cc1,1.0
COc1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCN(C)CC1,1.0
COc1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCN(CCO)CC1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)n1ccc(n1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)n1ccnn1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)n1cc(nn1)C1CC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)n1cc(nn1)C1COC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)n1cnnc1C(F)F)-c1ccc2cc(cnn12)C#N,1.0
COCc1nnc(o1)[C@H]1CC[C@@H](CC1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
Cc1ncc(s1)[C@H]1CC[C@@H](CC1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
Cc1nnc(s1)[C@H]1CC[C@@H](CC1)Nc1cc(ncc1C(=O)NC[C@@H](F)C(C)(C)O)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC(CC1)c1cnc(nc1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC12CCC(CC1)(OC2)c1nnc(o1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)C1CCOCC1)-c1ccc2cc(cnn12)C#N,1.0
CC(=O)N[C@H]1CC[C@@H](CC1)c1nnc(s1)-c1cnc(cc1N[C@H]1CC[C@@H](CC1)c1nnc(o1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)c1ccc2ncc(-c3cccc(N[C@H]4CNCC[C@@H]4F)n3)n2c1,1.0
F[C@H]1CCNC[C@@H]1Nc1cccc(n1)-c1cnc2ccc(cn12)C1(CC1)C(F)(F)F,1.0
F[C@H]1CNC[C@@H]1Nc1cccc(n1)-c1cnc2ccc(OC(F)(F)F)cn12,1.0
OC[C@H]1CNC[C@@H]1Nc1cccc(n1)-c1cnc2ccc(OC(F)F)cn12,1.0
COc1cc2ncc(-c3cccc(N[C@H]4CNC[C@@H]4C(F)(F)F)n3)n2cc1-c1cnn(c1)C(F)F,1.0
COc1cc2ncc(-c3cccc(N[C@H]4CNC[C@@H]4F)n3)n2cc1-c1cnn(c1)C(F)F,1.0
CC1(C)CNC[C@@H]1Nc1cccc(n1)-c1cnc2ccc(cn12)C(F)F,1.0
CO[C@H]1CNC[C@@H]1Nc1cccc(n1)-c1cnc2ccc(cn12)C(F)F,1.0
CC(C)Oc1ccn2c(cnc2c1)-c1ccnc(N[C@H]2CNCC[C@@H]2F)n1,1.0
CC(O)(c1cn2c(cnc2cc1CO)-c1cccc(N[C@H]2CNC[C@@H]2F)n1)C(F)(F)F,1.0
F[C@H]1CNC[C@@H]1Nc1cccc(n1)-c1cnc2cc(OC3CC3)ccn12,1.0
CC(C)Oc1cc2ncc(-c3cccc(N[C@H]4CNCC[C@@H]4F)n3)n2cc1F,1.0
COc1cc2nn(cc2cc1C(=O)Nc1cnc2cccnn12)[C@H]1CC[C@H](O)[C@H](C)C1,1.0
O[C@H]1CCC[C@@H](C1)n1cc2cc(C(=O)Nc3cnn4cccnc34)c(OC3CC3)cc2n1,1.0
CN([C@H]1CC[C@@H](CC1)n1cc2cc(C(=O)Nc3cnn4cccnc34)c(OC3CC3)cc2n1)C(C)=O,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCC1)-n1ccc2cc(cnc12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1NC1CCOCC1)-n1ccc2cc(cnc12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)c1cn(nn1)C1CC1)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)c1cn(nn1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)c1cn(cn1)C(F)F)-c1ccc2cc(cnn12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1N[C@H]1CC[C@@H](CC1)c1cnn(c1)C1CC1)-c1ccc2cc(cnn12)C#N,1.0
COc1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)F)C1CCOCC1,1.0
COc1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCN(CCC(C)(C)O)CC1,1.0
NC(=O)c1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCNCC1,1.0
COC(=O)c1cc2nn(cc2cc1NC(=O)c1cccc(n1)C(F)(F)F)C1CCN(C)CC1,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnn(c1)C1COC1)-c1cnn2cc(Cl)cnc12,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnn(CC(F)F)c1)-c1cnn2cc(Cl)cnc12,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1ccc(cc1)C(N)=O)-c1cnn2cc(cnc12)C#N,1.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(cc1Nc1cnn(c1)C(F)F)-c1cnn2cc(Cl)cnc12,1.0
CCn1cc(Nc2cc(ncc2C(=O)NC[C@@H](F)C(C)(C)O)-c2cnn3cc(Cl)cnc23)cn1,1.0
